Country Name,Country Code,Series Name,Series Code,1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Jordan,JOR,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18526070492281,11.9021440351842,11.2513426423201,10.3120759837178,11.3211510186936,15.2285263987392,13.2656695156695,12.0336744800264,12.3084291187739,10.1853224610823,10.3657675469566,10.0610169491525,10.1867797059213,8.36202656173143,9.33199899924944,50.1282480205197,54.8788067122436,70.1978417266187,82.4090454580417,83.7548778725249,90.9893497757848,71.1714150368816,27.0225984843313,18.5767654856592,25.1346811098882,7.11306256860593,48.4432523403808,..,..,..,..,..,..,..,..
Jordan,JOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..
Jordan,JOR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,100,100,100,100,100,100,100,100,100,100,100,100,99.8984771573604,99.4549627079748,99.1725406068036,91.3195455869502,87.7680043980209,88.5338345864662,89.3260967887834,88.1957571938668,84.4759653270292,86.3960113960114,87.5866622647738,87.3722860791826,89.5774647887324,89.3941533681683,89.3694915254237,89.137634123725,90.8878504672897,90.0425318989242,49.1803278688525,44.4478972446654,29.2625899280576,17.0217675563418,15.7103627691863,8.52718609865471,28.3345740001353,72.5267972963747,81.001446131598,74.4945837919249,92.5246981339188,50.5890396549911,..,..,..,..,..,..,..,..
Jordan,JOR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,100,100,100,100,100,100,100,100,100,100,100,100,99.8984771573604,99.4549627079748,99.1725406068036,99.504806291873,99.6701484332051,99.7851772287863,99.6381727725011,99.5169082125604,99.7044917257683,99.6616809116809,99.6203367448003,99.6807151979566,99.7627872498147,99.759920915125,99.4305084745763,99.3244138296463,99.2498770290211,99.3745308981736,99.3085758893721,99.3267039569091,99.4604316546763,99.4308130143835,99.4652406417112,99.5165358744395,99.505989037017,99.549395780706,99.5782116172572,99.6292649018131,99.6377607025247,99.0322919953718,..,..,..,..,..,..,..,..
Jordan,JOR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274876305662452,0.0268528464017186,0.0226142017186793,0.0210039907582441,0.0197005516154452,0.0178062678062678,0.0165070980521624,0.0478927203065134,0.044477390659748,0.0423668973308855,0.0406779661016949,0.105974301231951,0.0983767830791933,0.112584438328747,0.100368016058883,0.0828672053035011,0.0809352517985611,0.0999923082839781,0.0867177337765573,0.070067264573991,0.0812072815862489,0.0751007032156756,0.0542299349240781,0.0521346231825291,0.0439077936333699,0.688966025034185,..,..,..,..,..,..,..,..
Jordan,JOR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1000000,1000000,1000000,1000000,1000000,1000000,3000000,3000000,3000000,3000000,8000000,8000000,9000000,9000000,8000000,9000000,13000000,12000000,10000000,12000000,11000000,9000000,9000000,8000000,131000000,..,..,..,..,..,..,..,..
Jordan,JOR,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,99.8565997979151,99.8764173509508,99.8791732975053,99.9300366777417,99.9429608973494,99.9444493876206,99.9544769280795,99.9508930243304,99.9568267523887,99.9500301314037,99.9545689466713,99.955299339691,99.4058337488425,99.1885324498018,99.3221144282232,98.1839110549123,95.0536674077669,95.3154680217542,95.5031832088397,94.9975769114849,93.2607702224572,93.5036856773286,93.7727814774961,93.5933985991652,93.6812619373686,93.8525303523299,94.1233919774025,94.1717730280325,94.8089857839912,94.4569015308556,95.2709104035018,96.1675414188585,95.7655703138918,96.1561344364595,96.1028002228895,96.0698870297168,96.1647631286124,96.1058954597793,96.532476211611,96.5396912779106,96.812297293481,..,..,..,..,..,..,..,..,..
Jordan,JOR,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.61,4.34,4.28,4.21,4.67,4.61,4.36,4.23,3.87,3.88,3.62,3.5,3.8,3.64,3.73,3.84,3.87,3.99,3.8,3.61,3.49,3.39,..,..
Jordan,JOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,353.000409964865,396.69309209054,494.50534859719,490.598325311218,583.105641931373,579.191896306297,681.368963909003,815.242804073245,888.542589043675,922.793733671172,970.106844947504,941.917943292273,964.917194379026,976.96934736914,924.133090764003,887.260283010616,903.932678577148,864.331855569226,921.014959203604,866.108021582237,885.122920432867,905.182891928109,898.398905978118,893.477082645946,902.807630254262,880.864271467678,903.235692957697,876.029616137354,900.961455937306,900.987629723496,1057.12759524255,1107.26771170231,1066.31513880247,1055.9143558578,1011.31738433898,1044.27848456814,973.444174578662,944.587098271435,1034.62588671575,966.91537548007,930.378845526069,..,..,..,..,..,..,..,..,..
Jordan,JOR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,98.9027035019839,98.8946587340146,98.9377577249055,99.9299357205667,99.9429608973494,99.9444493876206,99.9544769280795,99.9509457708134,99.9226498635707,99.9185960944063,99.9259900960304,99.9961794307428,..,..,99.8486508541941,99.8786335490249,98.131956978107,98.1965657088619,98.5281719835009,98.4502058629448,98.467580042131,98.5536727051579,98.5859198318575,98.5726167399318,98.5627864030088,98.5394047244833,98.4559406997705,98.0008486268147,97.9818805227576,96.9636496204755,97.6744945271771,97.8982581394941,97.8953843693602,98.4101189532425,98.005353818723,97.9626652206985,97.3474025462097,95.9931145477045,97.3210912123282,97.6182683884871,97.6084466505233,..,..,..,..,..,..,..,..,..
Jordan,JOR,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.39644409519561,8.25411016669946,8.40156749763181,8.86202594904562,8.67692016430385,8.64917069383615,8.6058416054502,8.70256550438558,8.66933333481404,8.99119209489743,8.95328010286215,9.51998174034205,9.58762487990228,9.76761122880234,8.82265166890589,8.88645844644647,9.35723299041113,9.6233205161945,10.5225023941944,10.474699099299,11.2523533400717,11.6214611051324,10.7150132877826,11.168871923222,10.9084576804633,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,119.09803586642,121.151763158483,119.025408089845,112.841014656213,115.248265636224,115.618021125731,116.200140073074,114.908643835666,115.349123326961,111.219957203173,111.690909757232,105.042218280985,104.301118632229,102.379177116636,113.344608574353,112.530768700087,106.869199583334,103.914236080692,95.0344283648469,95.4681361746158,88.8702984858121,86.0477001087554,93.3269957901233,89.5345570147353,91.6719878549802,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.1200631730736,72.7274841831038,72.3086782505653,71.4322607303342,70.9369399219844,72.0301225604176,72.2094244384972,72.0288461538461,72.0256384169295,72.0472440944882,69.4509391317902,70.8813338726982,68.8200610195057,71.7549243729058,75.5216969153783,73.852933806948,68.8181196533486,73.4066163607405,76.6628904353455,73.8025663829247,80.6536311497229,81.0985609682859,74.7934106898521,75.1944977979551,71.9476910191495,71.5689221174437,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.42994312134495,8.37365091179754,8.30219707137761,9.85098910180259,13.824419778002,12.4975622927949,12.4174260645686,12.4980769230769,12.4956760606369,12.9100172638848,14.6734471202556,14.2128497810296,15.2377361077783,13.5048382550966,12.0352528194787,11.5789939127743,10.840531978732,10.6673803493564,9.28703922715899,8.73967729640452,9.70645887278271,9.10424318019079,8.22801857418361,7.49956347127641,7.86443065443332,8.70590224292745,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.4578903397842,10.118161518422,10.5621455605132,10.0201435876246,8.05759296353751,8.18169544411275,8.12866289508452,8.18076923076923,8.17987587750534,8.66983873005179,10.6772659964149,10.6776650192588,10.6784134928525,10.6786083362039,10.678915527672,10.6902294869338,11.168483190756,6.59025039818272,10.2157431498749,16.3346461694829,8.88972243060765,9.17007368396738,16.1834577717444,16.7171099858371,19.199946701184,18.3933200586092,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.99210336579727,8.78070338667659,8.82697911754392,8.69660658023862,7.18104733647605,7.29061970267473,7.24448660184966,7.29230769230769,7.29880964492827,6.37289991157522,5.14963759644611,4.19121656084563,5.23293682081519,4.02874769047694,1.74322204794981,3.6258051203443,3.52652218206177,3.39434449985639,3.3114643893087,1.11421674501334,0.750187546886722,0.627122167555956,0.791880797698697,0.583008361950216,0.974606921231964,1.16372994702634,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.5700568786551,91.6263490882024,91.6978029286224,90.1490108981974,86.175580221998,87.5024377072051,87.5825739354314,87.5019230769231,87.5043239393631,87.0899827361152,85.2778427246512,85.7502154528026,84.7314113331734,86.4622803995866,87.9438344910001,88.1689684142261,83.5131250261663,83.3912112587796,90.1900979745291,91.2514292974209,90.2935411272173,90.8957568198092,91.7687492592952,92.4946161457424,92.1222446415655,91.1259721230792,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323216652121917,0.00582038298120016,0.0133247040012183,0.168125633993313,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,6000000,14000000,179000000,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-23.8614580789907,-22.5821206596808,-13.5353791272926,-20.2183343782114,-22.460772312041,-22.2160774619556,-40.47605723454,-65.9785087407463,-64.7522840802559,-84.0733556042983,-120.227815399749,-143.203928161249,-129.666995381037,-136.596552407819,-125.823567869972,-133.190900356542,-108.154681645361,-100.044021144191,-106.775160330088,-133.242377450717,-126.958158422505,-107.23476107278,-122.882719436998,-107.341555288305,-116.890426760142,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.74,8.31,8.7,8.64,9.29,8.48,9.12,9.14,9.35,8.39,8.52,8.87,8.07,8.41,6.44,5.36,6.21,6.08,6.65,6.27,5.83,5.81,..,..
Kazakhstan,KAZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4281.73783293442,4337.55003298878,4548.89383460382,3798.8560239155,3411.1043266188,3122.62834854783,2762.70342391615,2461.75591219012,2513.91989345457,2324.13314187215,2301.71123951631,2217.50808157657,2537.99870815499,2737.17646999056,3204.38716103731,3186.25126556876,3814.52647326865,4065.05222850607,4252.97821663438,3819.21282543773,4105.33212645388,4531.56667859291,4268.28923849189,4644.56102929843,4303.21500806706,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.9514029309143,97.243310961195,97.5597745079031,98.093820015635,96.5827785062256,97.2604324777216,97.194615948708,97.370357361549,97.6379707818116,97.6115925419503,97.2521223441322,97.4845933171946,97.9344245281419,98.5109582413509,98.9616469337319,98.6710872168567,98.8473132575865,98.8877291953337,98.9466037970788,99.0536753611032,98.7850527606803,98.9338316937763,98.8764539452321,99.1926577444612,99.1739073129022,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.93244318217974,3.4299379237075,3.0875865845,3.36834946151722,3.32296583247951,3.39468199343643,3.93000395767533,4.58964290235324,4.52044268018236,5.08394850478534,5.62010739932189,6.58939154560427,6.28876358120928,6.33673161491659,5.89397605272462,6.45445940479384,5.91799352185978,5.9904141549501,5.85370140645251,6.52002228316626,6.42453276735532,6.16699749234891,6.76646781476724,6.49738232134543,7.20076451183835,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,254.294837502446,291.550465997669,323.877556995519,296.881309800191,300.93598622825,294.578402905923,254.452669964108,217.881874750489,221.217272455196,196.697507667266,177.932542734087,151.759080194148,159.013769095722,157.810060575394,169.664754497556,154.931642959483,168.976190377062,166.93336623039,170.832082227102,153.373708949102,155.653342618354,162.153463049182,147.787594262635,153.908135698705,138.874142926902,..,..,..,..,..,..,..,..,..
Kenya,KEN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
Kenya,KEN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,55.7026476578411,59.705611775529,45.5824863174355,60.5008077544427,70.9656084656085,76.8056371109806,65.0306748466258,74.7368421052632,76.3292433537832,84.4250363901019,81.6287878787879,86.7469879518072,67.660088602497,67.3836389280677,78.4797297297297,79.7480620155039,76.5687789799073,80.663948747816,81.5398075240595,82.771017699115,83.8022398251844,77.316059643119,78.4561403508772,72.5673569360944,70.8964919878735,54.9785504628584,33.0753869196206,53.2343819229065,67.0896967089697,65.3830726032892,53.4363941143602,52.1274763135228,52.2140809174896,53.8354684364871,43.2978723404255,32.0295202952029,46.3483905869624,44.5003223726628,52.6386678094772,44.4456962595764,35.7528623892849,39.2394570510828,..,..,..,..,..,..,..,..
Kenya,KEN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
Kenya,KEN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..
Kenya,KEN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,32.8920570264766,29.6228150873965,44.9569976544175,29.4022617124394,20.4365079365079,15.2671755725191,26.3803680981595,17.5789473684211,15.8997955010225,7.95730228044638,10.6534090909091,5.98106712564544,10.4309303262183,13.540197461213,4.25675675675676,3.52067183462532,7.14064914992272,4.6592894583576,4.28696412948382,3.62278761061947,5.73613766730401,10.1686629186018,9.49707602339181,16.5664662658651,18.0164573408402,33.6193271618876,53.0204692960559,33.4071776694728,21.9832221983222,16.3858804653028,25.0139690817657,28.3376399655469,29.6591271105448,28.3994443586973,36.8693009118541,44.7084870848708,30.9304841763592,33.1270148291425,25.2234602669279,30.7120324470482,18.5137178656297,12.4857527717335,..,..,..,..,..,..,..,..
Kenya,KEN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,32.8920570264766,29.6228150873965,44.9569976544175,29.4022617124394,20.4365079365079,15.2671755725191,26.3803680981595,17.5789473684211,15.8997955010225,7.95730228044638,10.6534090909091,5.98106712564544,10.4309303262183,13.540197461213,4.25675675675676,3.52067183462532,7.14064914992272,4.6592894583576,4.28696412948382,3.62278761061947,5.73613766730401,10.1686629186018,9.49707602339181,16.5664662658651,18.0164573408402,33.6193271618876,53.0204692960559,33.4071776694728,21.9832221983222,16.3858804653028,25.0139690817657,28.3376399655469,29.6591271105448,28.3994443586973,36.8693009118541,44.7084870848708,30.9304841763592,33.1270148291425,25.2234602669279,30.7120324470482,18.5137178656297,12.4857527717335,..,..,..,..,..,..,..,..
Kenya,KEN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,11.4052953156823,10.6715731370745,9.46051602814699,10.0969305331179,8.5978835978836,7.92718731650029,8.58895705521472,7.68421052631579,7.77096114519427,7.61766132945172,7.71780303030303,7.27194492254733,21.9089810712847,19.0761636107193,17.2635135135135,16.7312661498708,16.29057187017,14.6767617938264,14.1732283464567,13.6061946902655,10.4616225075116,12.5152774382791,12.046783625731,10.8661767980405,11.0870506712863,11.402122375254,13.9041437843235,13.3584404076207,10.9270810927081,18.2310469314079,21.5496368038741,19.5348837209302,18.1267919719656,17.7650872048156,19.8328267477204,23.2619926199262,22.7211252366784,22.3726627981947,22.137871923595,24.8422712933754,45.7334197450853,48.2747901771837,..,..,..,..,..,..,..,..
Kenya,KEN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,112000000,116000000,121000000,125000000,130000000,135000000,140000000,146000000,152000000,157000000,163000000,169000000,544000000,541000000,511000000,518000000,527000000,504000000,486000000,492000000,383000000,512000000,515000000,488000000,512000000,505000000,557000000,603000000,508000000,909000000,1157000000,1134000000,1138000000,1151000000,1305000000,1576000000,1680000000,1735000000,1808000000,2205000000,4234000000,4659000000,..,..,..,..,..,..,..,..
